customer,frequency,recency,monetary_value,R_Quartile,F_Quartile,M_Quartile,RFMClass
18106.0,37,329,421.90000000000003,4,3,3,433
18108.0,17,254,271.00000000000006,4,4,4,444
18109.0,441,1,8004.92,1,1,1,111
18110.0,37,19,198.79999999999998,2,3,4,234
18112.0,26,12,352.69,1,3,3,133
18113.0,1,368,76.32000000000002,4,4,4,444
18114.0,28,290,220.1,4,3,4,434
18116.0,370,67,1399.51,3,1,2,312
18117.0,71,25,314.3999999999999,2,2,3,223
18118.0,1262,10,5622.68,1,1,1,111
18119.0,29,367,180.7,4,3,4,434
18120.0,17,214,111.15,4,4,4,444
18121.0,31,149,653.3000000000001,4,3,3,433
18122.0,355,8,1791.8400000000001,1,1,1,111
18123.0,34,24,574.44,2,3,3,233
18125.0,192,29,1131.75,2,1,2,212
18126.0,51,60,198.58000000000004,3,2,4,324
18127.0,46,19,347.08,2,2,3,223
18129.0,14,243,112.55,4,4,4,444
18130.0,70,15,1059.39,1,2,2,122
18133.0,1,212,931.5,4,4,2,442
18135.0,20,29,681.9100000000001,2,3,2,232
18136.0,38,63,784.3300000000002,3,3,2,332
18138.0,8,295,152.65,4,4,4,444
18139.0,159,17,8438.34,1,1,1,111
18142.0,15,157,1019.52,4,4,2,442
18143.0,61,116,1000.16,3,2,2,322
18144.0,43,7,2888.7500000000005,1,2,1,121
18145.0,221,12,2861.55,1,1,1,111
18146.0,10,140,160.35,3,4,4,344
18147.0,7,45,179.34,2,4,4,244
18149.0,16,50,612.08,2,4,3,243
18150.0,37,32,566.58,2,3,3,233
18151.0,38,134,653.35,3,3,3,333
18154.0,21,3,399.19,1,3,3,133
18155.0,25,75,371.62,3,3,3,333
18156.0,122,12,675.6400000000001,1,1,2,112
18158.0,34,9,453.40000000000003,1,3,3,133
18159.0,23,301,530.1500000000001,4,3,3,433
18160.0,39,57,638.06,3,3,3,333
18161.0,80,15,1618.69,1,2,2,122
18164.0,24,37,399.65,2,3,3,233
18165.0,10,177,302.46000000000004,4,4,4,444
18167.0,37,23,1384.86,2,3,2,232
18168.0,130,176,1160.04,4,1,2,412
18169.0,9,60,202.65,3,4,4,344
18170.0,38,33,980.31,2,3,2,232
18171.0,54,58,1231.3100000000004,3,2,2,322
18172.0,189,14,7561.68,1,1,1,111
18173.0,31,86,2106.840000000001,3,3,1,331
18174.0,1,7,104.0,1,4,4,144
18176.0,30,358,476.34999999999997,4,3,3,433
18177.0,73,31,1340.8700000000001,2,2,2,222
18178.0,97,128,1590.8100000000002,3,2,2,322
18179.0,90,9,1793.1700000000003,1,2,1,121
18180.0,119,4,1843.75,1,1,1,111
18181.0,41,24,366.84999999999997,2,3,3,233
18183.0,37,227,632.07,4,3,3,433
18184.0,1,15,49.8,1,4,4,144
18185.0,17,249,304.25,4,4,4,444
18188.0,71,15,2001.0400000000002,1,2,1,121
18189.0,68,77,1090.2400000000002,3,2,2,322
18190.0,15,192,284.4600000000001,4,4,4,444
18191.0,7,261,207.8,4,4,4,444
18192.0,45,71,957.9699999999999,3,2,2,322
18193.0,16,165,243.76000000000005,4,4,4,444
18194.0,7,82,973.8399999999999,3,4,2,342
18196.0,139,95,686.6299999999999,3,1,2,312
18198.0,159,4,5425.56,1,1,1,111
18200.0,30,106,150.35000000000002,3,3,4,334
18202.0,68,199,1396.9900000000002,4,2,2,422
18203.0,19,157,160.41999999999996,4,3,4,434
18204.0,192,71,1975.35,3,1,1,311
18205.0,32,36,517.36,2,3,3,233
18209.0,8,28,139.10000000000002,2,4,4,244
18210.0,134,1,2621.38,1,1,1,111
18211.0,42,25,600.07,2,2,3,223
18212.0,34,326,216.07000000000002,4,3,4,434
18213.0,15,236,232.48000000000005,4,4,4,444
18215.0,13,89,299.34000000000003,3,4,4,344
18216.0,26,31,481.75,2,3,3,233
18217.0,31,29,621.7499999999999,2,3,3,233
18218.0,20,211,641.9200000000001,4,3,3,433
18219.0,114,2,2069.7700000000004,1,1,1,111
18220.0,2,226,305.28,4,4,3,443
18221.0,64,22,1041.6100000000001,2,2,2,222
18222.0,19,92,443.0,3,3,3,333
18223.0,272,4,6484.540000000001,1,1,1,111
18224.0,10,263,158.95000000000002,4,4,4,444
18225.0,269,3,5504.960000000001,1,1,1,111
18226.0,242,44,5228.049999999999,2,1,1,211
18227.0,5,217,93.75,4,4,4,444
18228.0,30,56,779.9000000000001,3,3,2,332
18229.0,164,11,7276.9,1,1,1,111
18230.0,86,9,2810.2,1,2,1,121
18231.0,123,192,2071.7699999999995,4,1,1,411
18232.0,37,81,592.97,3,3,3,333
18233.0,1,325,440.0,4,4,3,443
18235.0,104,71,1796.48,3,1,1,311
18236.0,49,29,882.24,2,2,2,222
18237.0,61,2,987.0999999999999,1,2,2,122
18239.0,88,218,1561.6100000000001,4,2,2,422
18240.0,6,46,422.58000000000004,2,4,3,243
18241.0,104,9,2073.09,1,1,1,111
18242.0,78,72,2232.4900000000002,3,2,1,321
18245.0,175,7,2567.0600000000004,1,1,1,111
18246.0,4,23,596.0999999999999,2,4,3,243
18248.0,47,122,804.0199999999999,3,2,2,322
18249.0,8,17,95.34,1,4,4,144
18250.0,21,310,349.27000000000004,4,3,3,433
18251.0,16,87,4314.72,3,4,1,341
18252.0,94,50,518.2700000000001,2,2,3,223
18255.0,6,89,103.30000000000001,3,4,4,344
18257.0,118,39,2337.63,2,1,1,211
18259.0,42,24,2338.6000000000004,2,2,1,221
18260.0,133,172,2628.3500000000004,4,1,1,411
18261.0,21,43,324.24,2,3,3,233
18262.0,13,140,149.48,3,4,4,344
18263.0,61,25,1213.16,2,2,2,222
18265.0,46,72,801.51,3,2,2,322
18268.0,1,134,25.5,3,4,4,344
18269.0,7,366,168.6,4,4,4,444
18270.0,11,38,283.15,2,4,4,244
18272.0,166,2,3078.58,1,1,1,111
18273.0,3,2,204.0,1,4,4,144
18274.0,11,30,175.92,2,4,4,244
18276.0,14,43,335.86,2,4,3,243
18277.0,8,58,110.38000000000001,3,4,4,344
18278.0,9,73,173.90000000000003,3,4,4,344
18280.0,10,277,180.60000000000002,4,4,4,444
18281.0,7,180,80.82000000000001,4,4,4,444
18282.0,12,7,178.05,1,4,4,144
18283.0,719,3,2039.5799999999997,1,1,1,111
18287.0,70,42,1837.2799999999997,2,2,1,221
